Izvestaj o ispitivanju materijala u mehanickoj laboratoriji 

OPŠTI PODACI
Operator : test
Br. zb. izveštaja : 20160110
Br. uzorka : 18/1
Šarža : sarza1
Radni nalog : nal1
Naručilac : narucilac1

USLOVI ISPITIVANJA
Standard : iso222
Metoda : met1
Standard za n : n1
Mašina : masina1
Temperatura : 28
Ekstenziometar : NE

MATERIJAL ISPITIVANJA
Proizvodjač : Merkantile
Dobavljač : dob1
Polazni kvalitet : metal
Nazivna debljina : 20x50mm
Način prerade : Liveni

EPRUVETA
Oblik : Obradjena
Tip : Proporcionalna
k : 5.65
Vrsta epruvete : Kružni
S0 : 1.227
L0 : 50
Lc : 75

POLOŽAJ EPRUVETE U ODNOSU NA
Pravac valjanja : 0
Širina trake : 20
Dužina trake : 50


Napomena : napomena


Broj zapisa :  
Sila	a   
002990	780
002990	782
002990	784
002990	786
002995	788
003000	790
003000	793
003000	795
003000	797
003005	799
003005	802
003010	804
003010	807
003010	809
003015	811
003015	814
003015	816
003015	819
003015	822
003020	824
003020	827
003020	830
003020	832
003020	835
003020	838
003020	841
003020	844
003020	846
003020	849
003020	852
003025	856
003030	859
003030	862
003035	871
003040	874
003045	878
003045	884
003045	888
003050	891
003055	895
003055	898
003055	902
003060	906
003060	909
003065	913
003065	917
003065	921
003070	925
003070	929
003070	932
003075	936
003075	941
003075	945
003075	949
003080	953
003080	957
003080	961
003085	966
003090	970
003095	979
003095	983
003100	987
003105	992
003105	996
003110	1001
003115	1006
003115	1010
003120	1014
003120	1019
003125	1024
003130	1028
003130	1033
003130	1038
003135	1043
003135	1047
003135	1052
003140	1062
003140	1067
003140	1072
003145	1077
003145	1082
003145	1087
003145	1092
003145	1102
003140	1107
003140	1112
003140	1118
003140	1123
003140	1128
003140	1133
003140	1138
003140	1143
003135	1153
003135	1158
003135	1164
003135	1169
003135	1175
003135	1180
003135	1185
003135	1191
003140	1196
003140	1202
003140	1207
003145	1212
003150	1217
003150	1222
003150	1227
003160	1232
003160	1238
003165	1243
003175	1248
003175	1255
003175	1259
003175	1265
003180	1270
003185	1276
003185	1282
003185	1288
003185	1294
003190	1300
003190	1305
003190	1311
003195	1317
003195	1322
003195	1328
003205	1334
003205	1340
003205	1347
003210	1351
003210	1357
003210	1363
003215	1375
003220	1381
003220	1387
003220	1393
003220	1398
003225	1404
003225	1416
003230	1428
003230	1434
003230	1440
003230	1446
003230	1452
003235	1458
003240	1465
003240	1471
003240	1477
003240	1484
003240	1490
003245	1497
003245	1503
003245	1510
003245	1517
003245	1523
003250	1537
003250	1543
003250	1551
003260	1557
003260	1563
003265	1570
003270	1577
003270	1584
003275	1591
003280	1598
003285	1605
003285	1612
003290	1619
003290	1626
003290	1633
003300	1640
003300	1647
003305	1654
003305	1662
003315	1668
003320	1675
003320	1682
003325	1690
003325	1697
003330	1705
003340	1712
003345	1719
003345	1727
003345	1735
003345	1743
003350	1751
003355	1759
003355	1768
003355	1776
003360	1784
003365	1793
003370	1800
003370	1808
003380	1823
003385	1831
003385	1839
003390	1846
003400	1853
003405	1861
003410	1869
003410	1876
003420	1885
003425	1893
003440	1910
003440	1919
003445	1927
003450	1937
003455	1944
003460	1953
003465	1961
003470	1969
003475	1977
003480	1984
003480	1992
003490	2000
003490	2009
003495	2018
003495	2027
003505	2036
003505	2045
003510	2054
003515	2066
003520	2074
003525	2083
003535	2092
003535	2101
003540	2111
003545	2120
003550	2129
003555	2148
003555	2156
003560	2165
003575	2174
003575	2183
003575	2192
003585	2201
003590	2211
003590	2221
003595	2231
003600	2241
003605	2251
003605	2261
003615	2270
003615	2280
003620	2288
003625	2298
003630	2307
003635	2317
003635	2327
003640	2337
003640	2346
003645	2355
003645	2364
003660	2374
003660	2383
003660	2394
003660	2403
003670	2413
003675	2422
003680	2432
003685	2442
003695	2453
003695	2462
003695	2472
003700	2481
003705	2490
003705	2499
003705	2509
003710	2519
003720	2530
003725	2541
003725	2551
003725	2562
003730	2573
003740	2583
003745	2594
003745	2604
003745	2613
003750	2623
003755	2633
003760	2642
003765	2652
003765	2662
003770	2672
003770	2682
003775	2692
003775	2702
003785	2713
003785	2723
003785	2733
003790	2743
003795	2753
003800	2763
003800	2774
003805	2783
003805	2792
003815	2802
003815	2812
003820	2822
003820	2833
003830	2843
003830	2854
003835	2865
003835	2875
003840	2886
003845	2897
003845	2907
003850	2917
003855	2926
003855	2936
003860	2966
003865	2977
003870	2987
003870	2997
003870	3008
003875	3018
003880	3028
003885	3042
003885	3049
003890	3058
003890	3069
003895	3078
003900	3088
003900	3098
003905	3117
003910	3128
003915	3139
003915	3149
003920	3159
003920	3170
003925	3180
003925	3191
003930	3201
003935	3212
003935	3222
003935	3233
003940	3243
003940	3253
003945	3263
003950	3273
003950	3283
003950	3293
003950	3303
003955	3314
003960	3325
003965	3337
003965	3348
003965	3359
003970	3370
003970	3380
003975	3389
003975	3399
003980	3408
003980	3418
003990	3428
003990	3439
003990	3449
003990	3460
003995	3472
003995	3483
004000	3494
004005	3505
004005	3516
004005	3526
004005	3536
004010	3546
004015	3555
004020	3574
004025	3583
004025	3593
004025	3603
004030	3613
004035	3624
004035	3635
004035	3646
004035	3656
004040	3667
004040	3678
004045	3688
004045	3699
004045	3709
004050	3719
004050	3729
004055	3738
004055	3747
004060	3767
004065	3778
004065	3788
004065	3799
004070	3809
004070	3819
004070	3829
004075	3839
004075	3849
004075	3859
004080	3868
004085	3879
004085	3889
004090	3898
004090	3908
004090	3918
004095	3928
004095	3938
004100	3948
004100	3958
004100	3968
004105	3978
004105	3988
004105	3999
004110	4009
004110	4019
004110	4029
004115	4037
004115	4047
004115	4067
004120	4077
004125	4098
004125	4109
004130	4120
004130	4130
004130	4140
004135	4150
004135	4160
004135	4170
004140	4181
004140	4190
004140	4199
004145	4210
004145	4218
004145	4228
004150	4238
004150	4248
004150	4258
004155	4268
004155	4278
004155	4289
004155	4299
004160	4309
004160	4319
004160	4330
004160	4340
004165	4350
004170	4359
004170	4372
004170	4378
004175	4389
004175	4400
004180	4410
004180	4421
004180	4432
004180	4453
004185	4473
004185	4482
004190	4492
004190	4499
004190	4509
004195	4519
004195	4528
004195	4538
004195	4549
004200	4560
004200	4571
004200	4583
004205	4594
004205	4606
004205	4616
004205	4626
004210	4636
004215	4646
004215	4654
004215	4664
004215	4674
004220	4685
004220	4695
004225	4717
004225	4728
004225	4738
004225	4750
004225	4760
004230	4771
004230	4782
004230	4792
004230	4802
004230	4812
004235	4821
004235	4831
004240	4840
004240	4850
004240	4860
004240	4870
004240	4881
004245	4892
004245	4902
004245	4913
004245	4923
004250	4933
004250	4942
004250	4951
004250	4960
004250	4969
004255	4979
004255	5000
004260	5010
004260	5021
004260	5032
004260	5043
004260	5054
004260	5064
004265	5075
004265	5085
004265	5097
004265	5105
004270	5115
004270	5125
004270	5134
004270	5143
004275	5153
004275	5163
004275	5174
004280	5183
004280	5193
004280	5204
004280	5214
004280	5224
004285	5234
004285	5244
004285	5254
004285	5263
004285	5272
004290	5282
004290	5291
004290	5301
004290	5313
004290	5322
004290	5333
004295	5343
004295	5356
004295	5364
004300	5374
004300	5385
004300	5395
004300	5405
004300	5414
004300	5424
004300	5433
004305	5443
004305	5453
004305	5463
004305	5473
004305	5483
004310	5504
004310	5514
004310	5525
004310	5535
004315	5546
004315	5556
004315	5567
004315	5576
004315	5584
004315	5593
004315	5603
004315	5613
004320	5623
004320	5634
004320	5645
004320	5655
004320	5666
004320	5677
004325	5687
004325	5698
004325	5708
004330	5728
004330	5737
004330	5746
004330	5757
004330	5767
004330	5777
004330	5788
004330	5796
004335	5806
004335	5816
004335	5847
004335	5858
004340	5868
004340	5879
004340	5889
004340	5899
004340	5918
004340	5928
004340	5938
004340	5948
004345	5959
004345	5970
004345	5981
004345	5992
004345	6003
004350	6014
004350	6024
004350	6034
004350	6045
004350	6063
004350	6072
004355	6082
004355	6093
004355	6102
004355	6113
004355	6123
004355	6134
004355	6144
004355	6154
004360	6165
004360	6178
004360	6186
004360	6197
004360	6207
004360	6217
004360	6226
004360	6236
004365	6246
004365	6257
004365	6268
004365	6279
004365	6300
004365	6321
004365	6332
004370	6342
004370	6352
004370	6362
004370	6372
004370	6381
004370	6391
004370	6401
004370	6411
004375	6422
004375	6432
004375	6442
004375	6453
004375	6463
004375	6473
004375	6483
004375	6494
004375	6503
004380	6513
004380	6523
004380	6532
004380	6542
004380	6551
004380	6561
004380	6571
004380	6582
004380	6592
004380	6602
004380	6613
004380	6623
004385	6634
004385	6644
004385	6654
004385	6664
004385	6674
004385	6683
004385	6693
004385	6703
004385	6713
004385	6723
004385	6734
004390	6754
004390	6763
004390	6774
004390	6784
004390	6794
004390	6804
004390	6814
004390	6824
004390	6852
004390	6862
004395	6872
004395	6882
004395	6893
004395	6902
004395	6913
004395	6923
004395	6934
004395	6944
004395	6955
004395	6964
004395	6974
004400	6984
004400	6994
004400	7004
004400	7013
004400	7023
004400	7033
004400	7043
004400	7053
004400	7063
004400	7074
004400	7084
004400	7094
004400	7104
004400	7114
004405	7125
004405	7135
004405	7146
004405	7155
004405	7165
004405	7175
004405	7185
004405	7195
004405	7205
004405	7215
004405	7225
004405	7236
004405	7246
004405	7256
004405	7268
004410	7277
004410	7287
004410	7297
004410	7317
004410	7327
004410	7338
004410	7347
004410	7358
004410	7368
004410	7378
004410	7389
004410	7400
004410	7409
004410	7420
004410	7430
004410	7440
004410	7450
004415	7460
004415	7470
004415	7480
004415	7490
004415	7500
004415	7520
004415	7531
004415	7541
004415	7552
004415	7562
004415	7572
004415	7582
004415	7593
004415	7603
004415	7613
004415	7623
004415	7633
004415	7654
004415	7664
004415	7674
004420	7685
004420	7695
004420	7705
004420	7726
004420	7736
004420	7746
004420	7757
004420	7787
004420	7797
004420	7807
004420	7817
004420	7827
004420	7837
004420	7848
004420	7857
004420	7868
004420	7878
004420	7888
004420	7898
004420	7908
004420	7918
004420	7928
004420	7938
004420	7948
004420	7958
004420	7968
004420	7978
004420	7988
004420	7998
004420	8008
004420	8019
004420	8029
004420	8039
004425	8059
004425	8069
004425	8079
004425	8089
004425	8099
004425	8109
004425	8119
004425	8129
004425	8139
004425	8149
004425	8159
004425	8169
004425	8179
004425	8190
004425	8199
004425	8209
004425	8219
004425	8229
004425	8239
004425	8249
004425	8261
004425	8269
004425	8279
004425	8289
004425	8299
004425	8309
004425	8318
004425	8331
004425	8339
004425	8349
004425	8359
004425	8370
004425	8379
004425	8400
004425	8410
004425	8420
004425	8431
004425	8440
004425	8450
004425	8471
004425	8481
004425	8492
004425	8502
004425	8512
004425	8523
004425	8532
004425	8542
004425	8552
004425	8562
004425	8572
004425	8582
004425	8592
004425	8612
004425	8621
004425	8641
004425	8651
004425	8661
004425	8671
004425	8682
004425	8692
004425	8702
004425	8712
004425	8723
004425	8733
004425	8743
004425	8753
004425	8774
004425	8794
004425	8804
004425	8814
004425	8824
004425	8835
004425	8845
004425	8855
004425	8865
004425	8875
004425	8886
004425	8898
004425	8906
004425	8916
004425	8926
004425	8937
004425	8947
004425	8957
004425	8968
004425	8978
004425	8989
004425	8999
004425	9009
004425	9020
004425	9030
004425	9040
004425	9050
004425	9060
004425	9070
004425	9081
004425	9091
004425	9101
004420	9111
004420	9121
004420	9131
004420	9141
004420	9152
004420	9162
004420	9172
004420	9182
004420	9192
004420	9203
004420	9213
004420	9223
004420	9233
004420	9243
004420	9254
004420	9264
004420	9274
004420	9284
004420	9294
004420	9304
004420	9314
004420	9324
004420	9335
004420	9344
004415	9354
004415	9364
004415	9375
004415	9385
004415	9395
004415	9405
004415	9415
004415	9425
004415	9435
004415	9445
004415	9455
004415	9465
004415	9475
004415	9485
004415	9495
004415	9505
004410	9515
004410	9525
004410	9535
004410	9545
004410	9555
004410	9565
004410	9576
004410	9586
004410	9596
004410	9606
004410	9618
004410	9626
004405	9636
004405	9647
004405	9657
004405	9667
004405	9678
004405	9687
004405	9697
004405	9707
004400	9717
004400	9727
004400	9737
004400	9747
004400	9757
004400	9767
004400	9777
004395	9787
004395	9797
004395	9807
004395	9817
004395	9827
004390	9837
004385	9848
004385	9858
004380	9871
004380	9878
004375	9888
004375	9898
004370	9908
004355	9919
004350	9929
004340	9941
004330	9949
004300	9959
004300	9970
004255	9980
004240	9990
004200	10001
004150	10011
004090	10021
004025	10032
003985	10042
003945	10052
003855	10063
003750	10074
003560	10085
003490	10096
003405	10125
003220	10138
003050	10147
002115	10156
001820	10165
001595	10175
001510	10184
001240	10193
000970	10202
000690	10212
000690	10222
000415	10231
000415	10241
-00035	10251
-00035	10261
-00035	10271
-00035	10282
-00035	10292
-00035	10302
-00035	10312
-00035	10323
-00035	10333
-00035	10343
-00035	10354
-00035	10365
-00035	10375
-00035	10385
-00035	10395
-00035	10405
-00035	10415
-00035	10425
-00035	10435
-00035	10445
-00035	10456
-00035	10466
-00035	10476
-00035	10487
-00035	10518
-00035	10529
-00035	10539
-00035	10549
-00035	10560
-00035	10570
-00035	10581
-00035	10594
-00035	10602
-00035	10612
-00035	10623
-00035	10633
-00035	10643
-00035	10654
-00035	10664
-00035	10674
-00035	10685
-00035	10696
-00035	10705
-00035	10716
-00035	10726
-00035	10736
-00035	10746
-00035	10757
-00035	10767
-00035	10778
-00035	10788
-00035	10799
-00035	10809
-00035	10819
-00035	10829
-00035	10840
-00035	10850
-00035	10860
-00035	10869
-00035	10880
-00035	10891
-00035	10901
-00035	10911
-00035	10922
-00035	10932
-00035	10952
-00035	10963
-00035	10973
-00035	10984
-00035	10993
-00035	11003
-00035	11014
-00035	11024
-00035	11033
-00035	11045
